0,0,0
0.001,2.000400080016e-05,0.001
0.002,4.00080016003201e-05,0.001
0.003,6.00120024004801e-05,0.001
0.004,8.00160032006401e-05,0.001
0.005,0.0001000200040008,0.001
0.006,0.00012002400480096,0.001
0.007,0.00014002800560112,0.001
0.008,0.00016003200640128,0.001
0.009,0.00018003600720144,0.001
0.01,0.0002000400080016,0.000999999999999999
0.011,0.00022004400880176,0.000999999999999999
0.012,0.00024004800960192,0.001
0.013,0.00026005201040208,0.001
0.014,0.00028005601120224,0.000999999999999999
0.015,0.0003000600120024,0.000999999999999999
0.016,0.000320064012802561,0.001
0.017,0.000340068013602721,0.001
0.018,0.000360072014402881,0.001
0.019,0.000380076015203041,0.000999999999999997
0.02,0.000400080016003201,0.001
0.021,0.000420084016803361,0.001
0.022,0.000440088017603521,0.000999999999999997
0.023,0.000460092018403681,0.001
0.024,0.000480096019203841,0.001
0.025,0.000500100020004001,0.001
0.026,0.000520104020804161,0.001
0.027,0.000540108021604321,0.000999999999999997
0.028,0.000560112022404481,0.001
0.029,0.000580116023204641,0.001
0.03,0.000600120024004801,0.000999999999999997
0.031,0.000620124024804961,0.001
0.032,0.000640128025605121,0.001
0.033,0.000660132026405281,0.001
0.034,0.000680136027205441,0.001
0.035,0.000700140028005601,0.001
0.036,0.000720144028805761,0.001
0.037,0.000740148029605921,0.000999999999999994
0.038,0.000760152030406081,0.001
0.039,0.000780156031206241,0.001
0.04,0.000800160032006401,0.001
0.041,0.000820164032806561,0.001
0.042,0.000840168033606721,0.001
0.043,0.000860172034406882,0.001
0.044,0.000880176035207041,0.000999999999999994
0.045,0.000900180036007201,0.001
0.046,0.000920184036807362,0.001
0.047,0.000940188037607522,0.001
0.048,0.000960192038407682,0.001
0.049,0.000980196039207842,0.001
0.05,0.001000200040008,0.001
0.051,0.00102020404080816,0.001
0.052,0.00104020804160832,0.001
0.053,0.00106021204240848,0.000999999999999994
0.054,0.00108021604320864,0.001
0.055,0.0011002200440088,0.001
0.056,0.00112022404480896,0.001
0.057,0.00114022804560912,0.001
0.058,0.00116023204640928,0.001
0.059,0.00118023604720944,0.001
0.06,0.0012002400480096,0.000999999999999994
0.061,0.00122024404880976,0.001
0.062,0.00124024804960992,0.001
0.063,0.00126025205041008,0.001
0.064,0.00128025605121024,0.001
0.065,0.0013002600520104,0.001
0.066,0.00132026405281056,0.001
0.067,0.00134026805361072,0.001
0.068,0.00136027205441088,0.001
0.069,0.00138027605521104,0.001
0.07,0.0014002800560112,0.001
0.071,0.00142028405681136,0.001
0.072,0.00144028805761152,0.001
0.073,0.00146029205841168,0.000999999999999987
0.074,0.00148029605921184,0.001
0.075,0.001500300060012,0.001
0.076,0.00152030406081216,0.001
0.077,0.00154030806161232,0.001
0.078,0.00156031206241248,0.001
0.079,0.00158031606321264,0.001
0.08,0.0016003200640128,0.001
0.081,0.00162032406481296,0.001
0.082,0.00164032806561312,0.001
0.083,0.00166033206641328,0.001
0.084,0.00168033606721344,0.001
0.085,0.0017003400680136,0.001
0.086,0.00172034406881376,0.001
0.087,0.00174034806961392,0.001
0.088,0.00176035207041408,0.000999999999999987
0.089,0.00178035607121424,0.001
0.09,0.0018003600720144,0.001
0.091,0.00182036407281456,0.001
